County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Kitsap County,Central Kitsap School District,Off Campus,SBA,ELA,3,All,4,25
Kitsap County,Central Kitsap School District,Off Campus,SBA,ELA,4,All,4,25
Kitsap County,Central Kitsap School District,Off Campus,SBA,ELA,5,All,10,52.6
Kitsap County,Central Kitsap School District,Off Campus,SBA,ELA,6,All,5,41.6
Kitsap County,Central Kitsap School District,Off Campus,SBA,ELA,7,All,8,44.4
Kitsap County,Central Kitsap School District,Off Campus,SBA,ELA,8,All,,
Kitsap County,Central Kitsap School District,Off Campus,SBA,ELA,11,All,,
Kitsap County,Central Kitsap School District,Off Campus,SBA,MATH,3,All,5,31.2
Kitsap County,Central Kitsap School District,Off Campus,SBA,MATH,4,All,4,25
Kitsap County,Central Kitsap School District,Off Campus,SBA,MATH,5,All,6,31.5
Kitsap County,Central Kitsap School District,Off Campus,SBA,MATH,6,All,5,41.6
Kitsap County,Central Kitsap School District,Off Campus,SBA,MATH,7,All,5,27.7
Kitsap County,Central Kitsap School District,Off Campus,SBA,MATH,8,All,,
Kitsap County,Central Kitsap School District,Off Campus,SBA,MATH,11,All,1,10
Okanogan County,Okanogan School District,Okanogan Alternative High School,SBA,ELA,11,All,,
Okanogan County,Okanogan School District,Okanogan Alternative High School,SBA,MATH,11,All,,
,,Okanogan Co Juvenile Detention,SBA,ELA,8,All,,
,,Okanogan Co Juvenile Detention,SBA,ELA,11,All,,
,,Okanogan Co Juvenile Detention,SBA,MATH,8,All,,
,,Okanogan Co Juvenile Detention,SBA,MATH,11,All,,
Okanogan County,Okanogan School District,Okanogan High School,SBA,ELA,11,All,,
Okanogan County,Okanogan School District,Okanogan High School,SBA,MATH,11,All,19,26
Okanogan County,Okanogan School District,Okanogan Middle School,SBA,ELA,6,All,,
Okanogan County,Okanogan School District,Okanogan Middle School,SBA,ELA,7,All,,
Okanogan County,Okanogan School District,Okanogan Middle School,SBA,ELA,8,All,51,59.3
Okanogan County,Okanogan School District,Okanogan Middle School,SBA,MATH,6,All,,
Okanogan County,Okanogan School District,Okanogan Middle School,SBA,MATH,7,All,,
Okanogan County,Okanogan School District,Okanogan Middle School,SBA,MATH,8,All,27,31.7
Okanogan County,Okanogan School District,Okanogan Outreach Alternative School,SBA,ELA,6,All,,
Okanogan County,Okanogan School District,Okanogan Outreach Alternative School,SBA,ELA,7,All,,
Okanogan County,Okanogan School District,Okanogan Outreach Alternative School,SBA,ELA,8,All,4,36.3
Okanogan County,Okanogan School District,Okanogan Outreach Alternative School,SBA,ELA,11,All,6,25
Okanogan County,Okanogan School District,Okanogan Outreach Alternative School,SBA,MATH,6,All,,
Okanogan County,Okanogan School District,Okanogan Outreach Alternative School,SBA,MATH,7,All,,
Okanogan County,Okanogan School District,Okanogan Outreach Alternative School,SBA,MATH,8,All,1,7.6
Okanogan County,Okanogan School District,Okanogan Outreach Alternative School,SBA,MATH,11,All,,
Kitsap County,South Kitsap School District,Olalla Elementary School,SBA,ELA,3,All,30,65.2
Kitsap County,South Kitsap School District,Olalla Elementary School,SBA,ELA,4,All,41,74.5
Kitsap County,South Kitsap School District,Olalla Elementary School,SBA,ELA,5,All,28,70
Kitsap County,South Kitsap School District,Olalla Elementary School,SBA,ELA,6,All,,
Kitsap County,South Kitsap School District,Olalla Elementary School,SBA,MATH,3,All,30,65.2
Kitsap County,South Kitsap School District,Olalla Elementary School,SBA,MATH,4,All,33,60
Kitsap County,South Kitsap School District,Olalla Elementary School,SBA,MATH,5,All,21,52.5
Kitsap County,South Kitsap School District,Olalla Elementary School,SBA,MATH,6,All,,
Snohomish County,Mukilteo School District,Olivia Park Elementary,SBA,ELA,3,All,40,34.7
Snohomish County,Mukilteo School District,Olivia Park Elementary,SBA,ELA,4,All,41,36.2
Snohomish County,Mukilteo School District,Olivia Park Elementary,SBA,ELA,5,All,39,35.4
Snohomish County,Mukilteo School District,Olivia Park Elementary,SBA,MATH,3,All,23,20
Snohomish County,Mukilteo School District,Olivia Park Elementary,SBA,MATH,4,All,30,26.3
Snohomish County,Mukilteo School District,Olivia Park Elementary,SBA,MATH,5,All,38,34.2
Thurston County,Olympia School District,Olympia High School,SBA,ELA,11,All,,
Thurston County,Olympia School District,Olympia High School,SBA,MATH,11,All,64,15.7
,,Olympia Regional Learning Academy,SBA,ELA,4,All,,
,,Olympia Regional Learning Academy,SBA,ELA,5,All,,
,,Olympia Regional Learning Academy,SBA,ELA,6,All,,
,,Olympia Regional Learning Academy,SBA,ELA,7,All,,
,,Olympia Regional Learning Academy,SBA,ELA,8,All,,
,,Olympia Regional Learning Academy,SBA,ELA,11,All,,
,,Olympia Regional Learning Academy,SBA,MATH,4,All,,
,,Olympia Regional Learning Academy,SBA,MATH,5,All,,
,,Olympia Regional Learning Academy,SBA,MATH,6,All,,
,,Olympia Regional Learning Academy,SBA,MATH,7,All,,
,,Olympia Regional Learning Academy,SBA,MATH,8,All,,
,,Olympia Regional Learning Academy,SBA,MATH,11,All,,
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,ELA,3,All,17,60.7
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,ELA,4,All,,
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,ELA,5,All,,
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,ELA,6,All,,
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,ELA,7,All,,
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,MATH,3,All,11,39.2
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,MATH,4,All,,
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,MATH,5,All,,
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,MATH,6,All,,
Thurston County,Olympia School District,Olympia Regional Learning Academy - Montessori School,SBA,MATH,7,All,,
Lewis County,Chehalis School District,Olympic Elementary,SBA,ELA,4,All,96,54.2
Lewis County,Chehalis School District,Olympic Elementary,SBA,ELA,5,All,120,61.2
Lewis County,Chehalis School District,Olympic Elementary,SBA,MATH,4,All,93,52.2
Lewis County,Chehalis School District,Olympic Elementary,SBA,MATH,5,All,91,46.1
Cowlitz County,Longview School District,Olympic Elementary School,SBA,ELA,3,All,14,29.1
Cowlitz County,Longview School District,Olympic Elementary School,SBA,ELA,4,All,31,46.9
Cowlitz County,Longview School District,Olympic Elementary School,SBA,ELA,5,All,23,53.4
Cowlitz County,Longview School District,Olympic Elementary School,SBA,MATH,3,All,19,40.4
Cowlitz County,Longview School District,Olympic Elementary School,SBA,MATH,4,All,21,32.8
Cowlitz County,Longview School District,Olympic Elementary School,SBA,MATH,5,All,18,41.8
Kitsap County,Central Kitsap School District,Olympic High School,SBA,ELA,11,All,208,77.6
Kitsap County,Central Kitsap School District,Olympic High School,SBA,MATH,11,All,62,24.8
King County,Seattle Public Schools,Olympic Hills Elementary School,SBA,ELA,3,All,35,77.7
King County,Seattle Public Schools,Olympic Hills Elementary School,SBA,ELA,4,All,34,77.2
King County,Seattle Public Schools,Olympic Hills Elementary School,SBA,ELA,5,All,28,82.3
King County,Seattle Public Schools,Olympic Hills Elementary School,SBA,MATH,3,All,34,75.5
King County,Seattle Public Schools,Olympic Hills Elementary School,SBA,MATH,4,All,35,79.5
King County,Seattle Public Schools,Olympic Hills Elementary School,SBA,MATH,5,All,23,67.6
Mason County,Shelton School District,Olympic Middle School,SBA,ELA,6,All,,
King County,Auburn School District,Olympic Middle School,SBA,ELA,6,All,84,34.7
King County,Auburn School District,Olympic Middle School,SBA,ELA,7,All,,
Mason County,Shelton School District,Olympic Middle School,SBA,ELA,7,All,,
King County,Auburn School District,Olympic Middle School,SBA,ELA,8,All,,
Mason County,Shelton School District,Olympic Middle School,SBA,MATH,6,All,,
King County,Auburn School District,Olympic Middle School,SBA,MATH,6,All,72,29.5
Mason County,Shelton School District,Olympic Middle School,SBA,MATH,7,All,,
King County,Auburn School District,Olympic Middle School,SBA,MATH,7,All,,
King County,Auburn School District,Olympic Middle School,SBA,MATH,8,All,,
Island County,Oak Harbor School District,Olympic View Elem,SBA,ELA,3,All,30,39.4
Island County,Oak Harbor School District,Olympic View Elem,SBA,ELA,4,All,,
Island County,Oak Harbor School District,Olympic View Elem,SBA,ELA,5,All,30,53.5
Island County,Oak Harbor School District,Olympic View Elem,SBA,MATH,3,All,29,38.1
Island County,Oak Harbor School District,Olympic View Elem,SBA,MATH,4,All,,
Island County,Oak Harbor School District,Olympic View Elem,SBA,MATH,5,All,17,30.3
Thurston County,North Thurston Public Schools,Olympic View Elementary,SBA,ELA,3,All,93,64.5
Thurston County,North Thurston Public Schools,Olympic View Elementary,SBA,ELA,4,All,70,54.6
Thurston County,North Thurston Public Schools,Olympic View Elementary,SBA,ELA,5,All,87,75.6
Thurston County,North Thurston Public Schools,Olympic View Elementary,SBA,MATH,3,All,92,64.7
Thurston County,North Thurston Public Schools,Olympic View Elementary,SBA,MATH,4,All,74,57.8
Thurston County,North Thurston Public Schools,Olympic View Elementary,SBA,MATH,5,All,81,69.2
King County,Seattle Public Schools,Olympic View Elementary School,SBA,ELA,3,All,53,68.8
King County,Federal Way School District,Olympic View Elementary School,SBA,ELA,3,All,14,18.1
King County,Federal Way School District,Olympic View Elementary School,SBA,ELA,4,All,15,26.7
King County,Seattle Public Schools,Olympic View Elementary School,SBA,ELA,4,All,44,69.8
King County,Seattle Public Schools,Olympic View Elementary School,SBA,ELA,5,All,47,78.3
King County,Federal Way School District,Olympic View Elementary School,SBA,ELA,5,All,26,36.6
King County,Seattle Public Schools,Olympic View Elementary School,SBA,MATH,3,All,57,74
King County,Federal Way School District,Olympic View Elementary School,SBA,MATH,3,All,28,36.3
King County,Seattle Public Schools,Olympic View Elementary School,SBA,MATH,4,All,44,68.7
King County,Federal Way School District,Olympic View Elementary School,SBA,MATH,4,All,24,42.8
King County,Seattle Public Schools,Olympic View Elementary School,SBA,MATH,5,All,37,61.6
King County,Federal Way School District,Olympic View Elementary School,SBA,MATH,5,All,27,37.5
Snohomish County,Mukilteo School District,Olympic View Middle School,SBA,ELA,6,All,191,64.7
Snohomish County,Mukilteo School District,Olympic View Middle School,SBA,ELA,7,All,189,63.8
Snohomish County,Mukilteo School District,Olympic View Middle School,SBA,ELA,8,All,177,66.2
Snohomish County,Mukilteo School District,Olympic View Middle School,SBA,MATH,6,All,147,49.8
Snohomish County,Mukilteo School District,Olympic View Middle School,SBA,MATH,7,All,132,44.5
Snohomish County,Mukilteo School District,Olympic View Middle School,SBA,MATH,8,All,162,60.4
Okanogan County,Omak School District,Omak High School,SBA,ELA,11,All,,
Okanogan County,Omak School District,Omak High School,SBA,MATH,11,All,,
Okanogan County,Omak School District,Omak Middle School,SBA,ELA,6,All,34,35.4
Okanogan County,Omak School District,Omak Middle School,SBA,ELA,7,All,29,34.9
Okanogan County,Omak School District,Omak Middle School,SBA,ELA,8,All,52,47.7
Okanogan County,Omak School District,Omak Middle School,SBA,MATH,6,All,24,25
Okanogan County,Omak School District,Omak Middle School,SBA,MATH,7,All,10,12.1
Okanogan County,Omak School District,Omak Middle School,SBA,MATH,8,All,42,38.8
Spokane County,Spokane School District,On Track Academy,SBA,ELA,11,All,102,66.2
Spokane County,Spokane School District,On Track Academy,SBA,MATH,11,All,,
Lewis County,Onalaska School District,Onalaska Elementary School,SBA,ELA,3,All,,
Lewis County,Onalaska School District,Onalaska Elementary School,SBA,ELA,4,All,,
Lewis County,Onalaska School District,Onalaska Elementary School,SBA,ELA,5,All,,
Lewis County,Onalaska School District,Onalaska Elementary School,SBA,MATH,3,All,,
Lewis County,Onalaska School District,Onalaska Elementary School,SBA,MATH,4,All,,
Lewis County,Onalaska School District,Onalaska Elementary School,SBA,MATH,5,All,,
Lewis County,Onalaska School District,Onalaska High School,SBA,ELA,11,All,35,63.6
Lewis County,Onalaska School District,Onalaska High School,SBA,MATH,11,All,12,23.5
Lewis County,Onalaska School District,Onalaska Middle School ,SBA,ELA,6,All,35,64.8
Lewis County,Onalaska School District,Onalaska Middle School ,SBA,ELA,7,All,36,73.4
Lewis County,Onalaska School District,Onalaska Middle School ,SBA,ELA,8,All,29,61.7
Lewis County,Onalaska School District,Onalaska Middle School ,SBA,MATH,6,All,22,40.7
Lewis County,Onalaska School District,Onalaska Middle School ,SBA,MATH,7,All,23,46.9
Lewis County,Onalaska School District,Onalaska Middle School ,SBA,MATH,8,All,35,74.4
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,ELA,3,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,ELA,4,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,ELA,5,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,ELA,6,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,ELA,7,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,ELA,8,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,MATH,3,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,MATH,4,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,MATH,5,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,MATH,6,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,MATH,7,All,,
Stevens County,Onion Creek School District,Onion Creek Elementary,SBA,MATH,8,All,,
,,Open Door Youth Reengagement Renton,SBA,ELA,11,All,,
,,Open Door Youth Reengagement Renton,SBA,MATH,11,All,,
,,Open Doors Puyallup,SBA,ELA,11,All,12,33.3
,,Open Doors Puyallup,SBA,MATH,11,All,,
,,Open Doors Reengagement Program,SBA,ELA,11,All,,
,,Open Doors Reengagement Program,SBA,MATH,11,All,,
,,Open Doors Vancouver,SBA,MATH,11,All,,
,,Open Doors Wenatchee,SBA,ELA,11,All,,
,,Open Doors Wenatchee,SBA,MATH,11,All,,
,,Open Doors Youth Re-Engagement Spokane,SBA,ELA,11,All,,
,,Open Doors Youth Re-Engagement Spokane,SBA,MATH,11,All,,
,,Open Doors Youth Reengagement (1418),SBA,ELA,11,All,,
,,Open Doors Youth Reengagement (1418),SBA,MATH,11,All,,
,,Open Doors Youth Reengagement Sultan,SBA,ELA,11,All,,
,,Open Doors Youth Reengagement Sultan,SBA,MATH,11,All,,
Spokane County,Central Valley School District,Opportunity Elementary,SBA,ELA,3,All,38,50
Spokane County,Central Valley School District,Opportunity Elementary,SBA,ELA,4,All,59,75.6
Spokane County,Central Valley School District,Opportunity Elementary,SBA,ELA,5,All,38,54.2
Spokane County,Central Valley School District,Opportunity Elementary,SBA,MATH,3,All,40,51.9
Spokane County,Central Valley School District,Opportunity Elementary,SBA,MATH,4,All,42,53.1
Spokane County,Central Valley School District,Opportunity Elementary,SBA,MATH,5,All,30,42.2
Whatcom County,Bellingham School District,Options High School,SBA,ELA,11,All,,
